     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       14969,       11061,  5.0000e+01,  3.9735e+01,  1.0000e+01, -6.2223e+01, -2.5497e+00, -3.4180e-06,  6.2275e+01
       14969,       11156,  5.0000e+01,  4.0000e+01,  1.0000e+01, -2.5974e-01,  3.4039e-03, -2.1244e-06,  2.5976e-01
       14981,       11061,  5.0000e+01,  3.9735e+01,  1.0000e+01, -6.2223e+01, -2.5497e+00, -3.4180e-06,  6.2275e+01
       14981,       11062,  5.0000e+01,  3.9444e+01,  1.0000e+01, -1.0202e+02, -5.6102e+00, -3.0871e-06,  1.0217e+02
       14993,       11062,  5.0000e+01,  3.9444e+01,  1.0000e+01, -1.0202e+02, -5.6102e+00, -3.0871e-06,  1.0217e+02
       14993,       11063,  5.0000e+01,  3.9123e+01,  1.0000e+01, -1.2403e+02, -8.6122e+00, -2.6636e-06,  1.2433e+02
       15005,       11063,  5.0000e+01,  3.9123e+01,  1.0000e+01, -1.2403e+02, -8.6122e+00, -2.6636e-06,  1.2433e+02
       15005,       11064,  5.0000e+01,  3.8770e+01,  1.0000e+01, -1.3568e+02, -1.1453e+01, -2.3493e-06,  1.3616e+02
       15017,       11064,  5.0000e+01,  3.8770e+01,  1.0000e+01, -1.3568e+02, -1.1453e+01, -2.3493e-06,  1.3616e+02
       15017,       11065,  5.0000e+01,  3.8382e+01,  1.0000e+01, -1.4097e+02, -1.4172e+01, -2.1493e-06,  1.4168e+02
       15029,       11065,  5.0000e+01,  3.8382e+01,  1.0000e+01, -1.4097e+02, -1.4172e+01, -2.1493e-06,  1.4168e+02
       15029,       11066,  5.0000e+01,  3.7955e+01,  1.0000e+01, -1.4206e+02, -1.6828e+01, -2.0309e-06,  1.4305e+02
       15041,       11066,  5.0000e+01,  3.7955e+01,  1.0000e+01, -1.4206e+02, -1.6828e+01, -2.0309e-06,  1.4305e+02
       15041,       11067,  5.0000e+01,  3.7486e+01,  1.0000e+01, -1.4014e+02, -1.9454e+01, -1.9586e-06,  1.4149e+02
       15053,       11067,  5.0000e+01,  3.7486e+01,  1.0000e+01, -1.4014e+02, -1.9454e+01, -1.9586e-06,  1.4149e+02
       15053,       11068,  5.0000e+01,  3.6970e+01,  1.0000e+01, -1.3591e+02, -2.2055e+01, -1.9004e-06,  1.3769e+02
       15065,       11068,  5.0000e+01,  3.6970e+01,  1.0000e+01, -1.3591e+02, -2.2055e+01, -1.9004e-06,  1.3769e+02
       15065,       11069,  5.0000e+01,  3.6401e+01,  1.0000e+01, -1.2974e+02, -2.4613e+01, -1.8284e-06,  1.3206e+02
       15077,       11069,  5.0000e+01,  3.6401e+01,  1.0000e+01, -1.2974e+02, -2.4613e+01, -1.8284e-06,  1.3206e+02
       15077,       11070,  5.0000e+01,  3.5777e+01,  1.0000e+01, -1.2183e+02, -2.7096e+01, -1.7186e-06,  1.2481e+02
       15089,       11070,  5.0000e+01,  3.5777e+01,  1.0000e+01, -1.2183e+02, -2.7096e+01, -1.7186e-06,  1.2481e+02
       15089,       11071,  5.0000e+01,  3.5089e+01,  1.0000e+01, -1.1227e+02, -2.9461e+01, -1.5508e-06,  1.1607e+02
       15101,       11071,  5.0000e+01,  3.5089e+01,  1.0000e+01, -1.1227e+02, -2.9461e+01, -1.5508e-06,  1.1607e+02
       15101,       11072,  5.0000e+01,  3.4333e+01,  1.0000e+01, -1.0112e+02, -3.1648e+01, -1.3102e-06,  1.0596e+02
       15113,       11072,  5.0000e+01,  3.4333e+01,  1.0000e+01, -1.0112e+02, -3.1648e+01, -1.3102e-06,  1.0596e+02
       15113,       11073,  5.0000e+01,  3.3502e+01,  1.0000e+01, -8.8421e+01, -3.3620e+01, -9.8879e-07,  9.4597e+01
       15125,       11073,  5.0000e+01,  3.3502e+01,  1.0000e+01, -8.8421e+01, -3.3620e+01, -9.8879e-07,  9.4597e+01
       15125,       11074,  5.0000e+01,  3.2587e+01,  1.0000e+01, -7.4206e+01, -3.5387e+01, -5.8791e-07,  8.2211e+01
       15137,       11074,  5.0000e+01,  3.2587e+01,  1.0000e+01, -7.4206e+01, -3.5387e+01, -5.8791e-07,  8.2211e+01
       15137,       11075,  5.0000e+01,  3.1580e+01,  1.0000e+01, -5.7750e+01, -3.7342e+01, -1.0242e-07,  6.8771e+01
       15149,       11075,  5.0000e+01,  3.1580e+01,  1.0000e+01, -5.7750e+01, -3.7342e+01, -1.0242e-07,  6.8771e+01
       15149,       11076,  5.0000e+01,  3.0473e+01,  1.0000e+01, -4.0966e+01, -3.9614e+01,  3.7325e-07,  5.6987e+01
       15161,       11076,  5.0000e+01,  3.0473e+01,  1.0000e+01, -4.0966e+01, -3.9614e+01,  3.7325e-07,  5.6987e+01
       15161,       11077,  5.0000e+01,  2.9256e+01,  1.0000e+01, -2.2661e+01, -4.2526e+01,  8.5156e-07,  4.8187e+01
       15173,       11077,  5.0000e+01,  2.9256e+01,  1.0000e+01, -2.2661e+01, -4.2526e+01,  8.5156e-07,  4.8187e+01
       15173,       11078,  5.0000e+01,  2.7916e+01,  1.0000e+01,  9.2902e+00, -4.2479e+01,  1.6572e-06,  4.3483e+01
       15185,       11078,  5.0000e+01,  2.7916e+01,  1.0000e+01,  9.2902e+00, -4.2479e+01,  1.6572e-06,  4.3483e+01
       15185,       11079,  5.0000e+01,  2.6443e+01,  1.0000e+01,  6.6746e+01, -3.1520e+01,  2.8884e-06,  7.3814e+01
       15197,       11079,  5.0000e+01,  2.6443e+01,  1.0000e+01,  6.6746e+01, -3.1520e+01,  2.8884e-06,  7.3814e+01
       15197,       11080,  5.0000e+01,  2.4822e+01,  1.0000e+01,  1.3435e+02, -1.5270e+01,  3.3676e-06,  1.3522e+02
       15209,       11080,  5.0000e+01,  2.4822e+01,  1.0000e+01,  1.3435e+02, -1.5270e+01,  3.3676e-06,  1.3522e+02
       15209,       11081,  5.0000e+01,  2.3040e+01,  1.0000e+01,  2.1670e+02, -1.1850e+00,  2.7633e-06,  2.1670e+02
       15221,       11081,  5.0000e+01,  2.3040e+01,  1.0000e+01,  2.1670e+02, -1.1850e+00,  2.7633e-06,  2.1670e+02
       15221,       11082,  5.0000e+01,  2.1079e+01,  1.0000e+01,  3.0766e+02,  5.4826e+00,  1.4275e-06,  3.0771e+02
       15233,       11082,  5.0000e+01,  2.1079e+01,  1.0000e+01,  3.0766e+02,  5.4826e+00,  1.4275e-06,  3.0771e+02
       15233,       11083,  5.0000e+01,  1.8921e+01,  1.0000e+01,  4.0664e+02,  5.7530e+00, -1.5420e-07,  4.0668e+02
       15245,       11083,  5.0000e+01,  1.8921e+01,  1.0000e+01,  4.0664e+02,  5.7530e+00, -1.5420e-07,  4.0668e+02
       15245,       11084,  5.0000e+01,  1.6960e+01,  1.0000e+01,  4.8325e+02,  5.6978e+00, -1.0213e-06,  4.8329e+02
