     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       26151,       20319,  5.0000e+01,  5.7630e-02,  1.0000e+01,  2.2795e+01,  2.2788e+00,  2.9398e-07,  2.2909e+01
       26151,       20423,  5.0000e+01,  0.0000e+00,  1.0000e+01, -1.8023e+00,  1.6080e-01,  1.7271e-09,  1.8095e+00
       26171,       20318,  5.0000e+01,  1.2102e-01,  1.0000e+01,  5.3409e+01,  4.0581e+00,  6.1371e-07,  5.3563e+01
       26171,       20319,  5.0000e+01,  5.7630e-02,  1.0000e+01,  2.2795e+01,  2.2788e+00,  2.9398e-07,  2.2909e+01
       26191,       20317,  5.0000e+01,  1.9076e-01,  1.0000e+01,  9.0506e+01,  5.0055e+00,  9.6129e-07,  9.0644e+01
       26191,       20318,  5.0000e+01,  1.2102e-01,  1.0000e+01,  5.3409e+01,  4.0581e+00,  6.1371e-07,  5.3563e+01
       26211,       20316,  5.0000e+01,  2.6746e-01,  1.0000e+01,  1.3190e+02,  5.0489e+00,  1.3160e-06,  1.3199e+02
       26211,       20317,  5.0000e+01,  1.9076e-01,  1.0000e+01,  9.0506e+01,  5.0055e+00,  9.6129e-07,  9.0644e+01
       26231,       20315,  5.0000e+01,  3.5184e-01,  1.0000e+01,  1.7453e+02,  4.3577e+00,  1.6543e-06,  1.7458e+02
       26231,       20316,  5.0000e+01,  2.6746e-01,  1.0000e+01,  1.3190e+02,  5.0489e+00,  1.3160e-06,  1.3199e+02
       26251,       20314,  5.0000e+01,  4.4465e-01,  1.0000e+01,  2.1574e+02,  3.1411e+00,  1.9608e-06,  2.1576e+02
       26251,       20315,  5.0000e+01,  3.5184e-01,  1.0000e+01,  1.7453e+02,  4.3577e+00,  1.6543e-06,  1.7458e+02
       26271,       20313,  5.0000e+01,  5.4675e-01,  1.0000e+01,  2.5398e+02,  1.5925e+00,  2.2320e-06,  2.5398e+02
       26271,       20314,  5.0000e+01,  4.4465e-01,  1.0000e+01,  2.1574e+02,  3.1411e+00,  1.9608e-06,  2.1576e+02
       26291,       20312,  5.0000e+01,  6.5905e-01,  1.0000e+01,  2.8871e+02, -1.2744e-01,  2.4734e-06,  2.8871e+02
       26291,       20313,  5.0000e+01,  5.4675e-01,  1.0000e+01,  2.5398e+02,  1.5925e+00,  2.2320e-06,  2.5398e+02
       26311,       20311,  5.0000e+01,  7.8259e-01,  1.0000e+01,  3.1999e+02, -1.8901e+00,  2.6951e-06,  3.2000e+02
       26311,       20312,  5.0000e+01,  6.5905e-01,  1.0000e+01,  2.8871e+02, -1.2744e-01,  2.4734e-06,  2.8871e+02
       26331,       20310,  5.0000e+01,  9.1847e-01,  1.0000e+01,  3.4812e+02, -3.5936e+00,  2.9079e-06,  3.4814e+02
       26331,       20311,  5.0000e+01,  7.8259e-01,  1.0000e+01,  3.1999e+02, -1.8901e+00,  2.6951e-06,  3.2000e+02
       26351,       20309,  5.0000e+01,  1.0680e+00,  1.0000e+01,  3.7345e+02, -5.1581e+00,  3.1228e-06,  3.7349e+02
       26351,       20310,  5.0000e+01,  9.1847e-01,  1.0000e+01,  3.4812e+02, -3.5936e+00,  2.9079e-06,  3.4814e+02
       26371,       20308,  5.0000e+01,  1.2324e+00,  1.0000e+01,  3.9627e+02, -6.5216e+00,  3.3509e-06,  3.9633e+02
       26371,       20309,  5.0000e+01,  1.0680e+00,  1.0000e+01,  3.7345e+02, -5.1581e+00,  3.1228e-06,  3.7349e+02
       26391,       20307,  5.0000e+01,  1.4132e+00,  1.0000e+01,  4.1685e+02, -7.6378e+00,  3.6040e-06,  4.1692e+02
       26391,       20308,  5.0000e+01,  1.2324e+00,  1.0000e+01,  3.9627e+02, -6.5216e+00,  3.3509e-06,  3.9633e+02
       26411,       20306,  5.0000e+01,  1.6122e+00,  1.0000e+01,  4.3536e+02, -8.4749e+00,  3.8954e-06,  4.3544e+02
       26411,       20307,  5.0000e+01,  1.4132e+00,  1.0000e+01,  4.1685e+02, -7.6378e+00,  3.6040e-06,  4.1692e+02
       26431,       20305,  5.0000e+01,  1.8310e+00,  1.0000e+01,  4.5196e+02, -9.0148e+00,  4.2410e-06,  4.5205e+02
       26431,       20306,  5.0000e+01,  1.6122e+00,  1.0000e+01,  4.3536e+02, -8.4749e+00,  3.8954e-06,  4.3544e+02
       26451,       20304,  5.0000e+01,  2.0718e+00,  1.0000e+01,  4.6677e+02, -9.2521e+00,  4.6616e-06,  4.6687e+02
       26451,       20305,  5.0000e+01,  1.8310e+00,  1.0000e+01,  4.5196e+02, -9.0148e+00,  4.2410e-06,  4.5205e+02
       26471,       20303,  5.0000e+01,  2.3366e+00,  1.0000e+01,  4.7990e+02, -9.1941e+00,  5.1833e-06,  4.7999e+02
       26471,       20304,  5.0000e+01,  2.0718e+00,  1.0000e+01,  4.6677e+02, -9.2521e+00,  4.6616e-06,  4.6687e+02
       26491,       20302,  5.0000e+01,  2.6279e+00,  1.0000e+01,  4.9144e+02, -8.8599e+00,  5.8404e-06,  4.9152e+02
       26491,       20303,  5.0000e+01,  2.3366e+00,  1.0000e+01,  4.7990e+02, -9.1941e+00,  5.1833e-06,  4.7999e+02
       26511,       20301,  5.0000e+01,  2.9483e+00,  1.0000e+01,  5.0146e+02, -8.2799e+00,  6.6810e-06,  5.0153e+02
       26511,       20302,  5.0000e+01,  2.6279e+00,  1.0000e+01,  4.9144e+02, -8.8599e+00,  5.8404e-06,  4.9152e+02
       26531,       20300,  5.0000e+01,  3.3008e+00,  1.0000e+01,  5.1006e+02, -7.4940e+00,  7.7730e-06,  5.1011e+02
       26531,       20301,  5.0000e+01,  2.9483e+00,  1.0000e+01,  5.0146e+02, -8.2799e+00,  6.6810e-06,  5.0153e+02
       26551,       20299,  5.0000e+01,  3.6885e+00,  1.0000e+01,  5.1731e+02, -6.5502e+00,  9.2123e-06,  5.1735e+02
       26551,       20300,  5.0000e+01,  3.3008e+00,  1.0000e+01,  5.1006e+02, -7.4940e+00,  7.7730e-06,  5.1011e+02
       26571,       20298,  5.0000e+01,  4.1149e+00,  1.0000e+01,  5.2333e+02, -5.5024e+00,  1.1138e-05,  5.2336e+02
       26571,       20299,  5.0000e+01,  3.6885e+00,  1.0000e+01,  5.1731e+02, -6.5502e+00,  9.2123e-06,  5.1735e+02
       26591,       20297,  5.0000e+01,  4.5841e+00,  1.0000e+01,  5.2821e+02, -4.4072e+00,  1.3760e-05,  5.2823e+02
