     Node ID,     X Coord,     Y Coord,     Z Coord,      Scalar
         738,  0.0000e+00,  2.0000e+01,  1.0000e+01,  2.0436e-06
        2620,  4.8481e+01,  3.9975e+01,  1.0000e+01,  8.6180e-08
        2621,  4.6964e+01,  3.9901e+01,  1.0000e+01,  2.7210e-08
        2622,  4.5450e+01,  3.9777e+01,  1.0000e+01,  1.4652e-08
        2623,  4.3941e+01,  3.9605e+01,  1.0000e+01,  3.1540e-08
        2624,  4.2438e+01,  3.9383e+01,  1.0000e+01,  4.4918e-08
        2625,  4.0944e+01,  3.9113e+01,  1.0000e+01,  5.0772e-08
        2626,  3.9458e+01,  3.8796e+01,  1.0000e+01,  5.2330e-08
        2627,  3.7983e+01,  3.8434e+01,  1.0000e+01,  5.2309e-08
        2628,  3.6520e+01,  3.8027e+01,  1.0000e+01,  5.2621e-08
        2629,  3.5069e+01,  3.7578e+01,  1.0000e+01,  5.4436e-08
        2630,  3.3631e+01,  3.7087e+01,  1.0000e+01,  5.7968e-08
        2631,  3.2207e+01,  3.6558e+01,  1.0000e+01,  6.2296e-08
        2632,  3.0798e+01,  3.5991e+01,  1.0000e+01,  6.5322e-08
        2633,  2.9403e+01,  3.5390e+01,  1.0000e+01,  6.4136e-08
        2634,  2.8023e+01,  3.4756e+01,  1.0000e+01,  5.5797e-08
        2635,  2.6657e+01,  3.4091e+01,  1.0000e+01,  3.8835e-08
        2636,  2.5305e+01,  3.3399e+01,  1.0000e+01,  1.4261e-08
        2637,  2.3967e+01,  3.2681e+01,  1.0000e+01,  1.5075e-08
        2638,  2.2641e+01,  3.1939e+01,  1.0000e+01,  4.3447e-08
        2639,  2.1327e+01,  3.1178e+01,  1.0000e+01,  6.8624e-08
        2640,  2.0025e+01,  3.0396e+01,  1.0000e+01,  9.0236e-08
        2641,  1.8731e+01,  2.9601e+01,  1.0000e+01,  1.0901e-07
        2642,  1.7445e+01,  2.8793e+01,  1.0000e+01,  1.2568e-07
        2643,  1.6167e+01,  2.7972e+01,  1.0000e+01,  1.4140e-07
        2644,  1.4892e+01,  2.7146e+01,  1.0000e+01,  1.5653e-07
