     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
        8328,        1507,  5.0000e+01,  2.9256e+01,  1.0000e+01,  2.3435e+02,  2.4309e+01,  4.0746e-01,  2.3560e+02
        8340,        1507,  5.0000e+01,  2.9256e+01,  1.0000e+01,  2.3435e+02,  2.4309e+01,  4.0746e-01,  2.3560e+02
        8340,        1508,  5.0000e+01,  2.7916e+01,  1.0000e+01,  2.4951e+02,  2.2021e+01,  3.5172e-01,  2.5048e+02
        8352,        1508,  5.0000e+01,  2.7916e+01,  1.0000e+01,  2.4951e+02,  2.2021e+01,  3.5172e-01,  2.5048e+02
        8352,        1509,  5.0000e+01,  2.6443e+01,  1.0000e+01,  2.6423e+02,  1.9664e+01,  2.8285e-01,  2.6496e+02
        8364,        1509,  5.0000e+01,  2.6443e+01,  1.0000e+01,  2.6423e+02,  1.9664e+01,  2.8285e-01,  2.6496e+02
        8364,        1510,  5.0000e+01,  2.4822e+01,  1.0000e+01,  2.7868e+02,  1.7251e+01,  2.0764e-01,  2.7921e+02
        8376,        1510,  5.0000e+01,  2.4822e+01,  1.0000e+01,  2.7868e+02,  1.7251e+01,  2.0764e-01,  2.7921e+02
        8376,        1511,  5.0000e+01,  2.3040e+01,  1.0000e+01,  2.9264e+02,  1.4695e+01,  1.3558e-01,  2.9301e+02
        8388,        1511,  5.0000e+01,  2.3040e+01,  1.0000e+01,  2.9264e+02,  1.4695e+01,  1.3558e-01,  2.9301e+02
        8388,        1512,  5.0000e+01,  2.1079e+01,  1.0000e+01,  3.0548e+02,  1.2011e+01,  7.5978e-02,  3.0572e+02
        8400,        1512,  5.0000e+01,  2.1079e+01,  1.0000e+01,  3.0548e+02,  1.2011e+01,  7.5978e-02,  3.0572e+02
        8400,        1513,  5.0000e+01,  1.8921e+01,  1.0000e+01,  3.1761e+02,  9.4282e+00,  3.0892e-02,  3.1775e+02
        8412,        1513,  5.0000e+01,  1.8921e+01,  1.0000e+01,  3.1761e+02,  9.4282e+00,  3.0892e-02,  3.1775e+02
        8412,        1514,  5.0000e+01,  1.6960e+01,  1.0000e+01,  3.2587e+02,  7.7096e+00,  1.1038e-02,  3.2596e+02
        8424,        1514,  5.0000e+01,  1.6960e+01,  1.0000e+01,  3.2587e+02,  7.7096e+00,  1.1038e-02,  3.2596e+02
        8424,        1515,  5.0000e+01,  1.5178e+01,  1.0000e+01,  3.2952e+02,  6.5340e+00,  5.9154e-03,  3.2959e+02
        8436,        1515,  5.0000e+01,  1.5178e+01,  1.0000e+01,  3.2952e+02,  6.5340e+00,  5.9154e-03,  3.2959e+02
        8436,        1516,  5.0000e+01,  1.3557e+01,  1.0000e+01,  3.3184e+02,  5.4962e+00,  3.4558e-03,  3.3189e+02
        8448,        1516,  5.0000e+01,  1.3557e+01,  1.0000e+01,  3.3184e+02,  5.4962e+00,  3.4558e-03,  3.3189e+02
        8448,        1517,  5.0000e+01,  1.2084e+01,  1.0000e+01,  3.3337e+02,  4.6516e+00,  2.1141e-03,  3.3340e+02
        8460,        1517,  5.0000e+01,  1.2084e+01,  1.0000e+01,  3.3337e+02,  4.6516e+00,  2.1141e-03,  3.3340e+02
        8460,        1518,  5.0000e+01,  1.0744e+01,  1.0000e+01,  3.3440e+02,  3.9749e+00,  1.3539e-03,  3.3443e+02
        8472,        1518,  5.0000e+01,  1.0744e+01,  1.0000e+01,  3.3440e+02,  3.9749e+00,  1.3539e-03,  3.3443e+02
        8472,        1519,  5.0000e+01,  9.5265e+00,  1.0000e+01,  3.3522e+02,  3.4399e+00,  9.1450e-04,  3.3523e+02
        8484,        1519,  5.0000e+01,  9.5265e+00,  1.0000e+01,  3.3522e+02,  3.4399e+00,  9.1450e-04,  3.3523e+02
        8484,        1520,  5.0000e+01,  8.4196e+00,  1.0000e+01,  3.3599e+02,  3.0001e+00,  6.5018e-04,  3.3600e+02
        8496,        1520,  5.0000e+01,  8.4196e+00,  1.0000e+01,  3.3599e+02,  3.0001e+00,  6.5018e-04,  3.3600e+02
        8496,        1521,  5.0000e+01,  7.4133e+00,  1.0000e+01,  3.3678e+02,  2.6161e+00,  4.7883e-04,  3.3679e+02
        8508,        1521,  5.0000e+01,  7.4133e+00,  1.0000e+01,  3.3678e+02,  2.6161e+00,  4.7883e-04,  3.3679e+02
        8508,        1522,  5.0000e+01,  6.4984e+00,  1.0000e+01,  3.3759e+02,  2.2650e+00,  3.5856e-04,  3.3760e+02
        8520,        1522,  5.0000e+01,  6.4984e+00,  1.0000e+01,  3.3759e+02,  2.2650e+00,  3.5856e-04,  3.3760e+02
        8520,        1523,  5.0000e+01,  5.6667e+00,  1.0000e+01,  3.3836e+02,  1.9388e+00,  2.7038e-04,  3.3836e+02
        8532,        1523,  5.0000e+01,  5.6667e+00,  1.0000e+01,  3.3836e+02,  1.9388e+00,  2.7038e-04,  3.3836e+02
        8532,        1524,  5.0000e+01,  4.9107e+00,  1.0000e+01,  3.3904e+02,  1.6374e+00,  2.0475e-04,  3.3904e+02
        8544,        1524,  5.0000e+01,  4.9107e+00,  1.0000e+01,  3.3904e+02,  1.6374e+00,  2.0475e-04,  3.3904e+02
        8544,        1525,  5.0000e+01,  4.2234e+00,  1.0000e+01,  3.3960e+02,  1.3653e+00,  1.5604e-04,  3.3960e+02
        8556,        1525,  5.0000e+01,  4.2234e+00,  1.0000e+01,  3.3960e+02,  1.3653e+00,  1.5604e-04,  3.3960e+02
        8556,        1526,  5.0000e+01,  3.5985e+00,  1.0000e+01,  3.4001e+02,  1.1264e+00,  1.2061e-04,  3.4001e+02
        8568,        1526,  5.0000e+01,  3.5985e+00,  1.0000e+01,  3.4001e+02,  1.1264e+00,  1.2061e-04,  3.4001e+02
        8568,        1527,  5.0000e+01,  3.0305e+00,  1.0000e+01,  3.4029e+02,  9.2177e-01,  9.5624e-05,  3.4029e+02
        8580,        1527,  5.0000e+01,  3.0305e+00,  1.0000e+01,  3.4029e+02,  9.2177e-01,  9.5624e-05,  3.4029e+02
        8580,        1528,  5.0000e+01,  2.5141e+00,  1.0000e+01,  3.4045e+02,  7.4842e-01,  7.8449e-05,  3.4045e+02
        8592,        1528,  5.0000e+01,  2.5141e+00,  1.0000e+01,  3.4045e+02,  7.4842e-01,  7.8449e-05,  3.4045e+02
        8592,        1529,  5.0000e+01,  2.0446e+00,  1.0000e+01,  3.4054e+02,  6.0137e-01,  6.6632e-05,  3.4054e+02
        8604,        1529,  5.0000e+01,  2.0446e+00,  1.0000e+01,  3.4054e+02,  6.0137e-01,  6.6632e-05,  3.4054e+02
        8604,        1530,  5.0000e+01,  1.6178e+00,  1.0000e+01,  3.4056e+02,  4.7520e-01,  5.8277e-05,  3.4056e+02
        8616,        1530,  5.0000e+01,  1.6178e+00,  1.0000e+01,  3.4056e+02,  4.7520e-01,  5.8277e-05,  3.4056e+02
        8616,        1531,  5.0000e+01,  1.2298e+00,  1.0000e+01,  3.4054e+02,  3.6612e-01,  5.2294e-05,  3.4054e+02
        8628,        1531,  5.0000e+01,  1.2298e+00,  1.0000e+01,  3.4054e+02,  3.6612e-01,  5.2294e-05,  3.4054e+02
        8628,        1532,  5.0000e+01,  8.7714e-01,  1.0000e+01,  3.4048e+02,  2.7064e-01,  4.8010e-05,  3.4048e+02
        8640,        1532,  5.0000e+01,  8.7714e-01,  1.0000e+01,  3.4048e+02,  2.7064e-01,  4.8010e-05,  3.4048e+02
        8640,        1533,  5.0000e+01,  5.5649e-01,  1.0000e+01,  3.4040e+02,  1.7912e-01,  4.4985e-05,  3.4040e+02
        8652,        1533,  5.0000e+01,  5.5649e-01,  1.0000e+01,  3.4040e+02,  1.7912e-01,  4.4985e-05,  3.4040e+02
        8652,        1534,  5.0000e+01,  2.6500e-01,  1.0000e+01,  3.4029e+02,  1.6293e-01,  4.2928e-05,  3.4029e+02
        8664,        1534,  5.0000e+01,  2.6500e-01,  1.0000e+01,  3.4029e+02,  1.6293e-01,  4.2928e-05,  3.4029e+02
        8664,        1585,  5.0000e+01,  0.0000e+00,  1.0000e+01,  3.4016e+02, -1.5060e-01,  4.1793e-05,  3.4016e+02
