     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       40151,       21784,  5.0000e+01,  2.8781e+01,  1.0000e+01, -1.6536e+01, -6.1653e+01,  1.7463e-01,  6.3832e+01
       40151,       21785,  5.0000e+01,  2.8267e+01,  1.0000e+01, -3.9414e+00, -5.9250e+01,  1.7831e-01,  5.9381e+01
       40173,       21783,  5.0000e+01,  2.9279e+01,  1.0000e+01, -2.7740e+01, -6.3317e+01,  1.6885e-01,  6.9127e+01
       40173,       21784,  5.0000e+01,  2.8781e+01,  1.0000e+01, -1.6536e+01, -6.1653e+01,  1.7463e-01,  6.3832e+01
       40195,       21782,  5.0000e+01,  2.9764e+01,  1.0000e+01, -3.8717e+01, -6.4669e+01,  1.6082e-01,  7.5373e+01
       40195,       21783,  5.0000e+01,  2.9279e+01,  1.0000e+01, -2.7740e+01, -6.3317e+01,  1.6885e-01,  6.9127e+01
       40217,       21781,  5.0000e+01,  3.0234e+01,  1.0000e+01, -4.9533e+01, -6.5799e+01,  1.5080e-01,  8.2359e+01
       40217,       21782,  5.0000e+01,  2.9764e+01,  1.0000e+01, -3.8717e+01, -6.4669e+01,  1.6082e-01,  7.5373e+01
       40239,       21780,  5.0000e+01,  3.0691e+01,  1.0000e+01, -6.0066e+01, -6.6708e+01,  1.3937e-01,  8.9766e+01
       40239,       21781,  5.0000e+01,  3.0234e+01,  1.0000e+01, -4.9533e+01, -6.5799e+01,  1.5080e-01,  8.2359e+01
       40261,       21779,  5.0000e+01,  3.1134e+01,  1.0000e+01, -7.0234e+01, -6.7389e+01,  1.2722e-01,  9.7335e+01
       40261,       21780,  5.0000e+01,  3.0691e+01,  1.0000e+01, -6.0066e+01, -6.6708e+01,  1.3937e-01,  8.9766e+01
       40283,       21778,  5.0000e+01,  3.1564e+01,  1.0000e+01, -7.9982e+01, -6.7837e+01,  1.1496e-01,  1.0488e+02
       40283,       21779,  5.0000e+01,  3.1134e+01,  1.0000e+01, -7.0234e+01, -6.7389e+01,  1.2722e-01,  9.7335e+01
       40305,       21777,  5.0000e+01,  3.1982e+01,  1.0000e+01, -8.9274e+01, -6.8045e+01,  1.0310e-01,  1.1225e+02
       40305,       21778,  5.0000e+01,  3.1564e+01,  1.0000e+01, -7.9982e+01, -6.7837e+01,  1.1496e-01,  1.0488e+02
       40327,       21776,  5.0000e+01,  3.2388e+01,  1.0000e+01, -9.8077e+01, -6.8012e+01,  9.2039e-02,  1.1935e+02
       40327,       21777,  5.0000e+01,  3.1982e+01,  1.0000e+01, -8.9274e+01, -6.8045e+01,  1.0310e-01,  1.1225e+02
       40349,       21775,  5.0000e+01,  3.2782e+01,  1.0000e+01, -1.0637e+02, -6.7751e+01,  8.2016e-02,  1.2611e+02
       40349,       21776,  5.0000e+01,  3.2388e+01,  1.0000e+01, -9.8077e+01, -6.8012e+01,  9.2039e-02,  1.1935e+02
       40371,       21774,  5.0000e+01,  3.3164e+01,  1.0000e+01, -1.1398e+02, -6.7260e+01,  7.3353e-02,  1.3235e+02
       40371,       21775,  5.0000e+01,  3.2782e+01,  1.0000e+01, -1.0637e+02, -6.7751e+01,  8.2016e-02,  1.2611e+02
       40393,       21773,  5.0000e+01,  3.3535e+01,  1.0000e+01, -1.2094e+02, -6.6514e+01,  6.6053e-02,  1.3802e+02
       40393,       21774,  5.0000e+01,  3.3164e+01,  1.0000e+01, -1.1398e+02, -6.7260e+01,  7.3353e-02,  1.3235e+02
       40415,       21772,  5.0000e+01,  3.3896e+01,  1.0000e+01, -1.2720e+02, -6.5502e+01,  6.0070e-02,  1.4308e+02
       40415,       21773,  5.0000e+01,  3.3535e+01,  1.0000e+01, -1.2094e+02, -6.6514e+01,  6.6053e-02,  1.3802e+02
       40437,       21771,  5.0000e+01,  3.4246e+01,  1.0000e+01, -1.3273e+02, -6.4217e+01,  5.5345e-02,  1.4745e+02
       40437,       21772,  5.0000e+01,  3.3896e+01,  1.0000e+01, -1.2720e+02, -6.5502e+01,  6.0070e-02,  1.4308e+02
       40459,       21770,  5.0000e+01,  3.4586e+01,  1.0000e+01, -1.3746e+02, -6.2658e+01,  5.1758e-02,  1.5106e+02
       40459,       21771,  5.0000e+01,  3.4246e+01,  1.0000e+01, -1.3273e+02, -6.4217e+01,  5.5345e-02,  1.4745e+02
       40481,       21769,  5.0000e+01,  3.4915e+01,  1.0000e+01, -1.4132e+02, -6.0830e+01,  4.9149e-02,  1.5386e+02
       40481,       21770,  5.0000e+01,  3.4586e+01,  1.0000e+01, -1.3746e+02, -6.2658e+01,  5.1758e-02,  1.5106e+02
       40503,       21768,  5.0000e+01,  3.5236e+01,  1.0000e+01, -1.4426e+02, -5.8742e+01,  4.7332e-02,  1.5576e+02
       40503,       21769,  5.0000e+01,  3.4915e+01,  1.0000e+01, -1.4132e+02, -6.0830e+01,  4.9149e-02,  1.5386e+02
       40525,       21767,  5.0000e+01,  3.5547e+01,  1.0000e+01, -1.4619e+02, -5.6402e+01,  4.6107e-02,  1.5669e+02
       40525,       21768,  5.0000e+01,  3.5236e+01,  1.0000e+01, -1.4426e+02, -5.8742e+01,  4.7332e-02,  1.5576e+02
       40547,       21766,  5.0000e+01,  3.5848e+01,  1.0000e+01, -1.4704e+02, -5.3822e+01,  4.5258e-02,  1.5658e+02
       40547,       21767,  5.0000e+01,  3.5547e+01,  1.0000e+01, -1.4619e+02, -5.6402e+01,  4.6107e-02,  1.5669e+02
       40569,       21765,  5.0000e+01,  3.6141e+01,  1.0000e+01, -1.4671e+02, -5.1017e+01,  4.4564e-02,  1.5533e+02
       40569,       21766,  5.0000e+01,  3.5848e+01,  1.0000e+01, -1.4704e+02, -5.3822e+01,  4.5258e-02,  1.5658e+02
       40591,       21764,  5.0000e+01,  3.6426e+01,  1.0000e+01, -1.4513e+02, -4.8001e+01,  4.3804e-02,  1.5286e+02
       40591,       21765,  5.0000e+01,  3.6141e+01,  1.0000e+01, -1.4671e+02, -5.1017e+01,  4.4564e-02,  1.5533e+02
       40613,       21763,  5.0000e+01,  3.6702e+01,  1.0000e+01, -1.4218e+02, -4.4792e+01,  4.2762e-02,  1.4906e+02
       40613,       21764,  5.0000e+01,  3.6426e+01,  1.0000e+01, -1.4513e+02, -4.8001e+01,  4.3804e-02,  1.5286e+02
       40635,       21762,  5.0000e+01,  3.6970e+01,  1.0000e+01, -1.3775e+02, -4.1404e+01,  4.1235e-02,  1.4384e+02
       40635,       21763,  5.0000e+01,  3.6702e+01,  1.0000e+01, -1.4218e+02, -4.4792e+01,  4.2762e-02,  1.4906e+02
       40657,       21761,  5.0000e+01,  3.7231e+01,  1.0000e+01, -1.3174e+02, -3.7854e+01,  3.9042e-02,  1.3707e+02
       40657,       21762,  5.0000e+01,  3.6970e+01,  1.0000e+01, -1.3775e+02, -4.1404e+01,  4.1235e-02,  1.4384e+02
       40679,       21760,  5.0000e+01,  3.7484e+01,  1.0000e+01, -1.2401e+02, -3.4153e+01,  3.6030e-02,  1.2863e+02
       40679,       21761,  5.0000e+01,  3.7231e+01,  1.0000e+01, -1.3174e+02, -3.7854e+01,  3.9042e-02,  1.3707e+02
       40701,       21759,  5.0000e+01,  3.7729e+01,  1.0000e+01, -1.1445e+02, -3.0312e+01,  3.2083e-02,  1.1840e+02
       40701,       21760,  5.0000e+01,  3.7484e+01,  1.0000e+01, -1.2401e+02, -3.4153e+01,  3.6030e-02,  1.2863e+02
       40723,       21758,  5.0000e+01,  3.7967e+01,  1.0000e+01, -1.0294e+02, -2.6335e+01,  2.7139e-02,  1.0626e+02
       40723,       21759,  5.0000e+01,  3.7729e+01,  1.0000e+01, -1.1445e+02, -3.0312e+01,  3.2083e-02,  1.1840e+02
       40745,       21757,  5.0000e+01,  3.8199e+01,  1.0000e+01, -8.9403e+01, -2.2223e+01,  2.1213e-02,  9.2124e+01
       40745,       21758,  5.0000e+01,  3.7967e+01,  1.0000e+01, -1.0294e+02, -2.6335e+01,  2.7139e-02,  1.0626e+02
       40767,       21756,  5.0000e+01,  3.8423e+01,  1.0000e+01, -7.3855e+01, -1.7981e+01,  1.4412e-02,  7.6013e+01
       40767,       21757,  5.0000e+01,  3.8199e+01,  1.0000e+01, -8.9403e+01, -2.2223e+01,  2.1213e-02,  9.2124e+01
       40789,       21755,  5.0000e+01,  3.8641e+01,  1.0000e+01, -5.6507e+01, -1.3626e+01,  6.9640e-03,  5.8127e+01
       40789,       21756,  5.0000e+01,  3.8423e+01,  1.0000e+01, -7.3855e+01, -1.7981e+01,  1.4412e-02,  7.6013e+01
       40811,       21754,  5.0000e+01,  3.8853e+01,  1.0000e+01, -3.7959e+01, -9.2322e+00, -7.5033e-04,  3.9066e+01
