     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
        2729,        1853,  5.0000e+01,  9.2685e-01,  1.0000e+01,  2.8861e+02,  2.5093e+00,  3.0836e-07,  2.8862e+02
        2729,        1873,  5.0000e+01,  0.0000e+00,  1.0000e+01,  5.6933e+01, -9.3164e-03,  1.8526e-07,  5.6933e+01
        2730,        1852,  5.0000e+01,  1.9000e+00,  1.0000e+01,  3.8169e+02,  4.2091e+00,  4.1315e-07,  3.8171e+02
        2730,        1853,  5.0000e+01,  9.2685e-01,  1.0000e+01,  2.8861e+02,  2.5093e+00,  3.0836e-07,  2.8862e+02
        2731,        1851,  5.0000e+01,  2.9219e+00,  1.0000e+01,  4.2567e+02,  5.6396e+00,  5.9156e-07,  4.2571e+02
        2731,        1852,  5.0000e+01,  1.9000e+00,  1.0000e+01,  3.8169e+02,  4.2091e+00,  4.1315e-07,  3.8171e+02
        2732,        1850,  5.0000e+01,  3.9948e+00,  1.0000e+01,  4.4801e+02,  7.0138e+00,  8.9463e-07,  4.4807e+02
        2732,        1851,  5.0000e+01,  2.9219e+00,  1.0000e+01,  4.2567e+02,  5.6396e+00,  5.9156e-07,  4.2571e+02
        2733,        1849,  5.0000e+01,  5.1214e+00,  1.0000e+01,  4.5953e+02,  8.4017e+00,  1.4063e-06,  4.5961e+02
        2733,        1850,  5.0000e+01,  3.9948e+00,  1.0000e+01,  4.4801e+02,  7.0138e+00,  8.9463e-07,  4.4807e+02
        2734,        1848,  5.0000e+01,  6.3043e+00,  1.0000e+01,  4.6529e+02,  9.8550e+00,  2.2820e-06,  4.6539e+02
        2734,        1849,  5.0000e+01,  5.1214e+00,  1.0000e+01,  4.5953e+02,  8.4017e+00,  1.4063e-06,  4.5961e+02
        2735,        1847,  5.0000e+01,  7.5464e+00,  1.0000e+01,  4.6766e+02,  1.1414e+01,  3.7980e-06,  4.6780e+02
        2735,        1848,  5.0000e+01,  6.3043e+00,  1.0000e+01,  4.6529e+02,  9.8550e+00,  2.2820e-06,  4.6539e+02
        2736,        1846,  5.0000e+01,  8.8506e+00,  1.0000e+01,  4.6741e+02,  1.3220e+01,  6.3253e-06,  4.6759e+02
        2736,        1847,  5.0000e+01,  7.5464e+00,  1.0000e+01,  4.6766e+02,  1.1414e+01,  3.7980e-06,  4.6780e+02
        2737,        1845,  5.0000e+01,  1.0220e+01,  1.0000e+01,  4.6372e+02,  1.5426e+01,  9.7234e-06,  4.6398e+02
        2737,        1846,  5.0000e+01,  8.8506e+00,  1.0000e+01,  4.6741e+02,  1.3220e+01,  6.3253e-06,  4.6759e+02
        2738,        1844,  5.0000e+01,  1.1658e+01,  1.0000e+01,  4.5567e+02,  1.8146e+01,  1.2999e-05,  4.5603e+02
        2738,        1845,  5.0000e+01,  1.0220e+01,  1.0000e+01,  4.6372e+02,  1.5426e+01,  9.7234e-06,  4.6398e+02
        2739,        1843,  5.0000e+01,  1.3167e+01,  1.0000e+01,  4.4292e+02,  2.1428e+01,  1.4887e-05,  4.4344e+02
        2739,        1844,  5.0000e+01,  1.1658e+01,  1.0000e+01,  4.5567e+02,  1.8146e+01,  1.2999e-05,  4.5603e+02
        2740,        1842,  5.0000e+01,  1.4753e+01,  1.0000e+01,  4.2585e+02,  2.5265e+01,  1.4538e-05,  4.2660e+02
        2740,        1843,  5.0000e+01,  1.3167e+01,  1.0000e+01,  4.4292e+02,  2.1428e+01,  1.4887e-05,  4.4344e+02
        2741,        1841,  5.0000e+01,  1.6417e+01,  1.0000e+01,  4.0544e+02,  2.9591e+01,  1.1862e-05,  4.0652e+02
        2741,        1842,  5.0000e+01,  1.4753e+01,  1.0000e+01,  4.2585e+02,  2.5265e+01,  1.4538e-05,  4.2660e+02
        2742,        1840,  5.0000e+01,  1.8165e+01,  1.0000e+01,  3.8326e+02,  3.3956e+01,  7.5405e-06,  3.8476e+02
        2742,        1841,  5.0000e+01,  1.6417e+01,  1.0000e+01,  4.0544e+02,  2.9591e+01,  1.1862e-05,  4.0652e+02
        2743,        1839,  5.0000e+01,  2.0000e+01,  1.0000e+01,  3.5820e+02,  3.8732e+01,  2.0154e-06,  3.6029e+02
        2743,        1840,  5.0000e+01,  1.8165e+01,  1.0000e+01,  3.8326e+02,  3.3956e+01,  7.5405e-06,  3.8476e+02
        2744,        1838,  5.0000e+01,  2.1835e+01,  1.0000e+01,  3.3205e+02,  4.3467e+01, -2.9593e-06,  3.3488e+02
        2744,        1839,  5.0000e+01,  2.0000e+01,  1.0000e+01,  3.5820e+02,  3.8732e+01,  2.0154e-06,  3.6029e+02
        2745,        1837,  5.0000e+01,  2.3583e+01,  1.0000e+01,  3.0841e+02,  4.5579e+01, -7.3434e-06,  3.1176e+02
        2745,        1838,  5.0000e+01,  2.1835e+01,  1.0000e+01,  3.3205e+02,  4.3467e+01, -2.9593e-06,  3.3488e+02
        2746,        1836,  5.0000e+01,  2.5247e+01,  1.0000e+01,  2.7979e+02,  4.6200e+01, -1.2380e-05,  2.8358e+02
        2746,        1837,  5.0000e+01,  2.3583e+01,  1.0000e+01,  3.0841e+02,  4.5579e+01, -7.3434e-06,  3.1176e+02
        2747,        1835,  5.0000e+01,  2.6833e+01,  1.0000e+01,  2.4515e+02,  4.4928e+01, -1.7721e-05,  2.4923e+02
        2747,        1836,  5.0000e+01,  2.5247e+01,  1.0000e+01,  2.7979e+02,  4.6200e+01, -1.2380e-05,  2.8358e+02
        2748,        1834,  5.0000e+01,  2.8342e+01,  1.0000e+01,  2.0437e+02,  4.1499e+01, -2.2572e-05,  2.0854e+02
        2748,        1835,  5.0000e+01,  2.6833e+01,  1.0000e+01,  2.4515e+02,  4.4928e+01, -1.7721e-05,  2.4923e+02
        2749,        1833,  5.0000e+01,  2.9780e+01,  1.0000e+01,  1.5731e+02,  3.5813e+01, -2.5455e-05,  1.6133e+02
        2749,        1834,  5.0000e+01,  2.8342e+01,  1.0000e+01,  2.0437e+02,  4.1499e+01, -2.2572e-05,  2.0854e+02
        2750,        1832,  5.0000e+01,  3.1149e+01,  1.0000e+01,  1.0379e+02,  2.8344e+01, -2.3685e-05,  1.0759e+02
        2750,        1833,  5.0000e+01,  2.9780e+01,  1.0000e+01,  1.5731e+02,  3.5813e+01, -2.5455e-05,  1.6133e+02
        2751,        1831,  5.0000e+01,  3.2454e+01,  1.0000e+01,  3.2469e+01,  2.0370e+01, -1.0559e-05,  3.8330e+01
        2751,        1832,  5.0000e+01,  3.1149e+01,  1.0000e+01,  1.0379e+02,  2.8344e+01, -2.3685e-05,  1.0759e+02
        2752,        1830,  5.0000e+01,  3.3696e+01,  1.0000e+01, -4.1819e+01,  1.1907e+01,  1.8030e-05,  4.3481e+01
        2752,        1831,  5.0000e+01,  3.2454e+01,  1.0000e+01,  3.2469e+01,  2.0370e+01, -1.0559e-05,  3.8330e+01
        2753,        1829,  5.0000e+01,  3.4879e+01,  1.0000e+01, -7.0000e+01,  1.1057e+01,  3.0044e-05,  7.0868e+01
        2753,        1830,  5.0000e+01,  3.3696e+01,  1.0000e+01, -4.1819e+01,  1.1907e+01,  1.8030e-05,  4.3481e+01
        2754,        1828,  5.0000e+01,  3.6005e+01,  1.0000e+01, -1.0142e+02,  1.1142e+01,  3.5169e-05,  1.0203e+02
        2754,        1829,  5.0000e+01,  3.4879e+01,  1.0000e+01, -7.0000e+01,  1.1057e+01,  3.0044e-05,  7.0868e+01
        2755,        1827,  5.0000e+01,  3.7078e+01,  1.0000e+01, -1.2731e+02,  1.1314e+01,  3.1193e-05,  1.2781e+02
        2755,        1828,  5.0000e+01,  3.6005e+01,  1.0000e+01, -1.0142e+02,  1.1142e+01,  3.5169e-05,  1.0203e+02
        2756,        1826,  5.0000e+01,  3.8100e+01,  1.0000e+01, -1.4857e+02,  1.1398e+01,  1.3487e-05,  1.4901e+02
        2756,        1827,  5.0000e+01,  3.7078e+01,  1.0000e+01, -1.2731e+02,  1.1314e+01,  3.1193e-05,  1.2781e+02
        2757,        1825,  5.0000e+01,  3.9073e+01,  1.0000e+01, -1.6428e+02,  1.2438e+01, -1.9791e-05,  1.6475e+02
        2757,        1826,  5.0000e+01,  3.8100e+01,  1.0000e+01, -1.4857e+02,  1.1398e+01,  1.3487e-05,  1.4901e+02
        2758,        1825,  5.0000e+01,  3.9073e+01,  1.0000e+01, -1.6428e+02,  1.2438e+01, -1.9791e-05,  1.6475e+02
        2758,        1874,  5.0000e+01,  4.0000e+01,  1.0000e+01, -1.5330e+02,  7.4090e+00, -5.1690e-05,  1.5348e+02
        2957,        1825,  5.0000e+01,  3.9073e+01,  1.0000e+01, -1.6428e+02,  1.2438e+01, -1.9791e-05,  1.6475e+02
        2957,        1874,  5.0000e+01,  4.0000e+01,  1.0000e+01, -1.5330e+02,  7.4090e+00, -5.1690e-05,  1.5348e+02
        2958,        1825,  5.0000e+01,  3.9073e+01,  1.0000e+01, -1.6428e+02,  1.2438e+01, -1.9791e-05,  1.6475e+02
        2958,        1826,  5.0000e+01,  3.8100e+01,  1.0000e+01, -1.4857e+02,  1.1398e+01,  1.3487e-05,  1.4901e+02
        2959,        1826,  5.0000e+01,  3.8100e+01,  1.0000e+01, -1.4857e+02,  1.1398e+01,  1.3487e-05,  1.4901e+02
        2959,        1827,  5.0000e+01,  3.7078e+01,  1.0000e+01, -1.2731e+02,  1.1314e+01,  3.1193e-05,  1.2781e+02
        2960,        1827,  5.0000e+01,  3.7078e+01,  1.0000e+01, -1.2731e+02,  1.1314e+01,  3.1193e-05,  1.2781e+02
        2960,        1828,  5.0000e+01,  3.6005e+01,  1.0000e+01, -1.0142e+02,  1.1142e+01,  3.5169e-05,  1.0203e+02
        2961,        1828,  5.0000e+01,  3.6005e+01,  1.0000e+01, -1.0142e+02,  1.1142e+01,  3.5169e-05,  1.0203e+02
        2961,        1829,  5.0000e+01,  3.4879e+01,  1.0000e+01, -7.0000e+01,  1.1057e+01,  3.0044e-05,  7.0868e+01
        2962,        1829,  5.0000e+01,  3.4879e+01,  1.0000e+01, -7.0000e+01,  1.1057e+01,  3.0044e-05,  7.0868e+01
        2962,        1830,  5.0000e+01,  3.3696e+01,  1.0000e+01, -4.1819e+01,  1.1907e+01,  1.8030e-05,  4.3481e+01
        2963,        1830,  5.0000e+01,  3.3696e+01,  1.0000e+01, -4.1819e+01,  1.1907e+01,  1.8030e-05,  4.3481e+01
        2963,        1831,  5.0000e+01,  3.2454e+01,  1.0000e+01,  3.2469e+01,  2.0370e+01, -1.0559e-05,  3.8330e+01
        2964,        1831,  5.0000e+01,  3.2454e+01,  1.0000e+01,  3.2469e+01,  2.0370e+01, -1.0559e-05,  3.8330e+01
        2964,        1832,  5.0000e+01,  3.1149e+01,  1.0000e+01,  1.0379e+02,  2.8344e+01, -2.3685e-05,  1.0759e+02
        2965,        1832,  5.0000e+01,  3.1149e+01,  1.0000e+01,  1.0379e+02,  2.8344e+01, -2.3685e-05,  1.0759e+02
        2965,        1833,  5.0000e+01,  2.9780e+01,  1.0000e+01,  1.5731e+02,  3.5813e+01, -2.5455e-05,  1.6133e+02
        2966,        1833,  5.0000e+01,  2.9780e+01,  1.0000e+01,  1.5731e+02,  3.5813e+01, -2.5455e-05,  1.6133e+02
        2966,        1834,  5.0000e+01,  2.8342e+01,  1.0000e+01,  2.0437e+02,  4.1499e+01, -2.2572e-05,  2.0854e+02
        2967,        1834,  5.0000e+01,  2.8342e+01,  1.0000e+01,  2.0437e+02,  4.1499e+01, -2.2572e-05,  2.0854e+02
        2967,        1835,  5.0000e+01,  2.6833e+01,  1.0000e+01,  2.4515e+02,  4.4928e+01, -1.7721e-05,  2.4923e+02
        2968,        1835,  5.0000e+01,  2.6833e+01,  1.0000e+01,  2.4515e+02,  4.4928e+01, -1.7721e-05,  2.4923e+02
        2968,        1836,  5.0000e+01,  2.5247e+01,  1.0000e+01,  2.7979e+02,  4.6200e+01, -1.2380e-05,  2.8358e+02
        2969,        1836,  5.0000e+01,  2.5247e+01,  1.0000e+01,  2.7979e+02,  4.6200e+01, -1.2380e-05,  2.8358e+02
        2969,        1837,  5.0000e+01,  2.3583e+01,  1.0000e+01,  3.0841e+02,  4.5579e+01, -7.3434e-06,  3.1176e+02
        2970,        1837,  5.0000e+01,  2.3583e+01,  1.0000e+01,  3.0841e+02,  4.5579e+01, -7.3434e-06,  3.1176e+02
        2970,        1838,  5.0000e+01,  2.1835e+01,  1.0000e+01,  3.3205e+02,  4.3467e+01, -2.9593e-06,  3.3488e+02
        2971,        1838,  5.0000e+01,  2.1835e+01,  1.0000e+01,  3.3205e+02,  4.3467e+01, -2.9593e-06,  3.3488e+02
        2971,        1839,  5.0000e+01,  2.0000e+01,  1.0000e+01,  3.5820e+02,  3.8732e+01,  2.0154e-06,  3.6029e+02
        2972,        1839,  5.0000e+01,  2.0000e+01,  1.0000e+01,  3.5820e+02,  3.8732e+01,  2.0154e-06,  3.6029e+02
        2972,        1840,  5.0000e+01,  1.8165e+01,  1.0000e+01,  3.8326e+02,  3.3956e+01,  7.5405e-06,  3.8476e+02
        2973,        1840,  5.0000e+01,  1.8165e+01,  1.0000e+01,  3.8326e+02,  3.3956e+01,  7.5405e-06,  3.8476e+02
        2973,        1841,  5.0000e+01,  1.6417e+01,  1.0000e+01,  4.0544e+02,  2.9591e+01,  1.1862e-05,  4.0652e+02
        2974,        1841,  5.0000e+01,  1.6417e+01,  1.0000e+01,  4.0544e+02,  2.9591e+01,  1.1862e-05,  4.0652e+02
        2974,        1842,  5.0000e+01,  1.4753e+01,  1.0000e+01,  4.2585e+02,  2.5265e+01,  1.4538e-05,  4.2660e+02
        2975,        1842,  5.0000e+01,  1.4753e+01,  1.0000e+01,  4.2585e+02,  2.5265e+01,  1.4538e-05,  4.2660e+02
        2975,        1843,  5.0000e+01,  1.3167e+01,  1.0000e+01,  4.4292e+02,  2.1428e+01,  1.4887e-05,  4.4344e+02
        2976,        1843,  5.0000e+01,  1.3167e+01,  1.0000e+01,  4.4292e+02,  2.1428e+01,  1.4887e-05,  4.4344e+02
        2976,        1844,  5.0000e+01,  1.1658e+01,  1.0000e+01,  4.5567e+02,  1.8146e+01,  1.2999e-05,  4.5603e+02
        2977,        1844,  5.0000e+01,  1.1658e+01,  1.0000e+01,  4.5567e+02,  1.8146e+01,  1.2999e-05,  4.5603e+02
        2977,        1845,  5.0000e+01,  1.0220e+01,  1.0000e+01,  4.6372e+02,  1.5426e+01,  9.7234e-06,  4.6398e+02
        2978,        1845,  5.0000e+01,  1.0220e+01,  1.0000e+01,  4.6372e+02,  1.5426e+01,  9.7234e-06,  4.6398e+02
        2978,        1846,  5.0000e+01,  8.8506e+00,  1.0000e+01,  4.6741e+02,  1.3220e+01,  6.3253e-06,  4.6759e+02
        2979,        1846,  5.0000e+01,  8.8506e+00,  1.0000e+01,  4.6741e+02,  1.3220e+01,  6.3253e-06,  4.6759e+02
