     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
      142951,      111707,  5.0000e+01,  3.9875e+01,  1.0000e+01,  1.1063e+02,  1.0476e+00, -4.2094e-05,  1.1063e+02
      142951,      112004,  5.0000e+01,  4.0000e+01,  1.0000e+01,  1.0462e+02,  9.4296e-01, -7.5065e-05,  1.0462e+02
      143000,      111707,  5.0000e+01,  3.9875e+01,  1.0000e+01,  1.1063e+02,  1.0476e+00, -4.2094e-05,  1.1063e+02
      143000,      111708,  5.0000e+01,  3.9743e+01,  1.0000e+01,  1.1481e+02,  8.0000e-01, -2.9853e-05,  1.1481e+02
      143049,      111708,  5.0000e+01,  3.9743e+01,  1.0000e+01,  1.1481e+02,  8.0000e-01, -2.9853e-05,  1.1481e+02
      143049,      111709,  5.0000e+01,  3.9605e+01,  1.0000e+01,  1.1862e+02,  7.2426e-01, -2.2679e-05,  1.1863e+02
      143098,      111709,  5.0000e+01,  3.9605e+01,  1.0000e+01,  1.1862e+02,  7.2426e-01, -2.2679e-05,  1.1863e+02
      143098,      111710,  5.0000e+01,  3.9460e+01,  1.0000e+01,  1.2230e+02,  6.9588e-01, -1.7692e-05,  1.2230e+02
      143147,      111710,  5.0000e+01,  3.9460e+01,  1.0000e+01,  1.2230e+02,  6.9588e-01, -1.7692e-05,  1.2230e+02
      143147,      111711,  5.0000e+01,  3.9308e+01,  1.0000e+01,  1.2592e+02,  7.1334e-01, -1.3902e-05,  1.2592e+02
      143196,      111711,  5.0000e+01,  3.9308e+01,  1.0000e+01,  1.2592e+02,  7.1334e-01, -1.3902e-05,  1.2592e+02
      143196,      111712,  5.0000e+01,  3.9148e+01,  1.0000e+01,  1.2951e+02,  7.6450e-01, -1.0870e-05,  1.2951e+02
      143245,      111712,  5.0000e+01,  3.9148e+01,  1.0000e+01,  1.2951e+02,  7.6450e-01, -1.0870e-05,  1.2951e+02
      143245,      111713,  5.0000e+01,  3.8980e+01,  1.0000e+01,  1.3307e+02,  8.4051e-01, -8.3726e-06,  1.3308e+02
      143294,      111713,  5.0000e+01,  3.8980e+01,  1.0000e+01,  1.3307e+02,  8.4051e-01, -8.3726e-06,  1.3308e+02
      143294,      111714,  5.0000e+01,  3.8804e+01,  1.0000e+01,  1.3663e+02,  9.3421e-01, -6.2814e-06,  1.3663e+02
      143343,      111714,  5.0000e+01,  3.8804e+01,  1.0000e+01,  1.3663e+02,  9.3421e-01, -6.2814e-06,  1.3663e+02
      143343,      111715,  5.0000e+01,  3.8619e+01,  1.0000e+01,  1.4017e+02,  1.0399e+00, -4.5159e-06,  1.4017e+02
      143392,      111715,  5.0000e+01,  3.8619e+01,  1.0000e+01,  1.4017e+02,  1.0399e+00, -4.5159e-06,  1.4017e+02
      143392,      111716,  5.0000e+01,  3.8425e+01,  1.0000e+01,  1.4371e+02,  1.1529e+00, -3.0217e-06,  1.4371e+02
      143441,      111716,  5.0000e+01,  3.8425e+01,  1.0000e+01,  1.4371e+02,  1.1529e+00, -3.0217e-06,  1.4371e+02
      143441,      111717,  5.0000e+01,  3.8221e+01,  1.0000e+01,  1.4724e+02,  1.2698e+00, -1.7598e-06,  1.4724e+02
      143490,      111717,  5.0000e+01,  3.8221e+01,  1.0000e+01,  1.4724e+02,  1.2698e+00, -1.7598e-06,  1.4724e+02
      143490,      111718,  5.0000e+01,  3.8007e+01,  1.0000e+01,  1.5076e+02,  1.3877e+00, -7.0011e-07,  1.5076e+02
      143539,      111718,  5.0000e+01,  3.8007e+01,  1.0000e+01,  1.5076e+02,  1.3877e+00, -7.0011e-07,  1.5076e+02
      143539,      111719,  5.0000e+01,  3.7782e+01,  1.0000e+01,  1.5427e+02,  1.5045e+00,  1.8158e-07,  1.5428e+02
      143588,      111719,  5.0000e+01,  3.7782e+01,  1.0000e+01,  1.5427e+02,  1.5045e+00,  1.8158e-07,  1.5428e+02
      143588,      111720,  5.0000e+01,  3.7546e+01,  1.0000e+01,  1.5779e+02,  1.6185e+00,  9.0564e-07,  1.5780e+02
      143637,      111720,  5.0000e+01,  3.7546e+01,  1.0000e+01,  1.5779e+02,  1.6185e+00,  9.0564e-07,  1.5780e+02
      143637,      111721,  5.0000e+01,  3.7298e+01,  1.0000e+01,  1.6130e+02,  1.7287e+00,  1.4898e-06,  1.6131e+02
      143686,      111721,  5.0000e+01,  3.7298e+01,  1.0000e+01,  1.6130e+02,  1.7287e+00,  1.4898e-06,  1.6131e+02
      143686,      111722,  5.0000e+01,  3.7037e+01,  1.0000e+01,  1.6480e+02,  1.8340e+00,  1.9501e-06,  1.6481e+02
