     Node ID,     X Coord,     Y Coord,     Z Coord,      Scalar
       27131,  9.5645e+01,  2.1002e+01,  1.0000e+01,  4.8250e-06
       27132,  9.4958e+01,  2.1299e+01,  1.0000e+01,  4.2580e-06
       27133,  9.4278e+01,  2.1615e+01,  1.0000e+01,  3.6939e-06
       27134,  9.3609e+01,  2.1951e+01,  1.0000e+01,  3.1659e-06
       27135,  9.2946e+01,  2.2301e+01,  1.0000e+01,  2.6846e-06
       27136,  9.2289e+01,  2.2661e+01,  1.0000e+01,  2.2684e-06
       27137,  9.1640e+01,  2.3034e+01,  1.0000e+01,  1.8949e-06
       27138,  9.0996e+01,  2.3416e+01,  1.0000e+01,  1.5517e-06
       27139,  9.0354e+01,  2.3804e+01,  1.0000e+01,  1.2466e-06
       27140,  8.9715e+01,  2.4193e+01,  1.0000e+01,  9.7809e-07
       27141,  8.9079e+01,  2.4589e+01,  1.0000e+01,  7.3701e-07
       27142,  8.8447e+01,  2.4991e+01,  1.0000e+01,  5.2081e-07
       27143,  8.7818e+01,  2.5397e+01,  1.0000e+01,  3.2691e-07
       27144,  8.7189e+01,  2.5805e+01,  1.0000e+01,  1.4324e-07
       27145,  8.6561e+01,  2.6213e+01,  1.0000e+01,  8.6099e-08
       27146,  8.5931e+01,  2.6618e+01,  1.0000e+01,  1.9780e-07
       27147,  8.5300e+01,  2.7022e+01,  1.0000e+01,  3.4738e-07
       27148,  8.4671e+01,  2.7428e+01,  1.0000e+01,  4.8476e-07
       27149,  8.4042e+01,  2.7835e+01,  1.0000e+01,  6.0973e-07
       27150,  8.3413e+01,  2.8241e+01,  1.0000e+01,  7.2322e-07
       27151,  8.2783e+01,  2.8646e+01,  1.0000e+01,  8.2620e-07
       27152,  8.2151e+01,  2.9049e+01,  1.0000e+01,  9.1995e-07
       27153,  8.1517e+01,  2.9448e+01,  1.0000e+01,  1.0062e-06
       27154,  8.0881e+01,  2.9843e+01,  1.0000e+01,  1.0866e-06
       27155,  8.0242e+01,  3.0233e+01,  1.0000e+01,  1.1602e-06
       27156,  7.9601e+01,  3.0622e+01,  1.0000e+01,  1.2250e-06
       27157,  7.8959e+01,  3.1007e+01,  1.0000e+01,  1.2811e-06
       27158,  7.8314e+01,  3.1388e+01,  1.0000e+01,  1.3305e-06
       27159,  7.7666e+01,  3.1764e+01,  1.0000e+01,  1.3749e-06
       27160,  7.7015e+01,  3.2134e+01,  1.0000e+01,  1.4141e-06
       27161,  7.6361e+01,  3.2500e+01,  1.0000e+01,  1.4463e-06
       27162,  7.5705e+01,  3.2860e+01,  1.0000e+01,  1.4716e-06
       27163,  7.5045e+01,  3.3215e+01,  1.0000e+01,  1.4915e-06
       27164,  7.4381e+01,  3.3562e+01,  1.0000e+01,  1.5067e-06
       27165,  7.3715e+01,  3.3904e+01,  1.0000e+01,  1.5166e-06
       27166,  7.3045e+01,  3.4239e+01,  1.0000e+01,  1.5209e-06
       27167,  7.2372e+01,  3.4568e+01,  1.0000e+01,  1.5207e-06
       27168,  7.1695e+01,  3.4889e+01,  1.0000e+01,  1.5169e-06
       27169,  7.1014e+01,  3.5202e+01,  1.0000e+01,  1.5094e-06
       27170,  7.0330e+01,  3.5507e+01,  1.0000e+01,  1.4974e-06
       27171,  6.9643e+01,  3.5805e+01,  1.0000e+01,  1.4811e-06
