     Node ID,     X Coord,     Y Coord,     Z Coord,      Scalar
       17084,  0.0000e+00,  2.0000e+01,  1.0000e+01,  1.0702e-02
       20369,  4.9006e+01,  3.9989e+01,  1.0000e+01,  1.0706e-02
       20370,  4.8012e+01,  3.9958e+01,  1.0000e+01,  1.0706e-02
       20371,  4.7019e+01,  3.9905e+01,  1.0000e+01,  1.0707e-02
       20372,  4.6028e+01,  3.9831e+01,  1.0000e+01,  1.0707e-02
       20373,  4.5038e+01,  3.9735e+01,  1.0000e+01,  1.0707e-02
       20374,  4.4051e+01,  3.9619e+01,  1.0000e+01,  1.0707e-02
       20375,  4.3066e+01,  3.9481e+01,  1.0000e+01,  1.0707e-02
       20376,  4.2084e+01,  3.9323e+01,  1.0000e+01,  1.0707e-02
       20377,  4.1106e+01,  3.9145e+01,  1.0000e+01,  1.0708e-02
       20378,  4.0132e+01,  3.8946e+01,  1.0000e+01,  1.0708e-02
       20379,  3.9162e+01,  3.8728e+01,  1.0000e+01,  1.0708e-02
       20380,  3.8197e+01,  3.8490e+01,  1.0000e+01,  1.0708e-02
       20381,  3.7236e+01,  3.8232e+01,  1.0000e+01,  1.0708e-02
       20382,  3.6281e+01,  3.7956e+01,  1.0000e+01,  1.0708e-02
       20383,  3.5331e+01,  3.7662e+01,  1.0000e+01,  1.0708e-02
       20384,  3.4387e+01,  3.7350e+01,  1.0000e+01,  1.0708e-02
       20385,  3.3449e+01,  3.7022e+01,  1.0000e+01,  1.0708e-02
       20386,  3.2517e+01,  3.6676e+01,  1.0000e+01,  1.0708e-02
       20387,  3.1591e+01,  3.6315e+01,  1.0000e+01,  1.0708e-02
       20388,  3.0671e+01,  3.5938e+01,  1.0000e+01,  1.0708e-02
       20389,  2.9757e+01,  3.5546e+01,  1.0000e+01,  1.0708e-02
       20390,  2.8850e+01,  3.5140e+01,  1.0000e+01,  1.0708e-02
       20391,  2.7948e+01,  3.4720e+01,  1.0000e+01,  1.0708e-02
       20392,  2.7053e+01,  3.4288e+01,  1.0000e+01,  1.0708e-02
       20393,  2.6164e+01,  3.3843e+01,  1.0000e+01,  1.0708e-02
       20394,  2.5281e+01,  3.3386e+01,  1.0000e+01,  1.0708e-02
       20395,  2.4403e+01,  3.2919e+01,  1.0000e+01,  1.0708e-02
       20396,  2.3532e+01,  3.2441e+01,  1.0000e+01,  1.0708e-02
       20397,  2.2665e+01,  3.1953e+01,  1.0000e+01,  1.0709e-02
       20398,  2.1804e+01,  3.1457e+01,  1.0000e+01,  1.0709e-02
       20399,  2.0947e+01,  3.0952e+01,  1.0000e+01,  1.0709e-02
       20400,  2.0096e+01,  3.0439e+01,  1.0000e+01,  1.0709e-02
       20401,  1.9248e+01,  2.9920e+01,  1.0000e+01,  1.0709e-02
       20402,  1.8402e+01,  2.9397e+01,  1.0000e+01,  1.0709e-02
       20403,  1.7561e+01,  2.8867e+01,  1.0000e+01,  1.0709e-02
       20404,  1.6724e+01,  2.8331e+01,  1.0000e+01,  1.0709e-02
       20405,  1.5889e+01,  2.7792e+01,  1.0000e+01,  1.0709e-02
       20406,  1.5055e+01,  2.7251e+01,  1.0000e+01,  1.0709e-02
       20407,  1.4219e+01,  2.6712e+01,  1.0000e+01,  1.0709e-02
       20408,  1.3382e+01,  2.6175e+01,  1.0000e+01,  1.0709e-02
       20409,  1.2548e+01,  2.5635e+01,  1.0000e+01,  1.0709e-02
       20410,  1.1713e+01,  2.5095e+01,  1.0000e+01,  1.0709e-02
       20411,  1.0874e+01,  2.4561e+01,  1.0000e+01,  1.0709e-02
       20412,  1.0030e+01,  2.4037e+01,  1.0000e+01,  1.0709e-02
       20413,  9.1801e+00,  2.3521e+01,  1.0000e+01,  1.0709e-02
       20414,  8.3255e+00,  2.3013e+01,  1.0000e+01,  1.0709e-02
       20415,  7.4600e+00,  2.2524e+01,  1.0000e+01,  1.0708e-02
       20416,  6.5852e+00,  2.2051e+01,  1.0000e+01,  1.0708e-02
       20417,  5.6972e+00,  2.1604e+01,  1.0000e+01,  1.0707e-02
       20418,  4.7937e+00,  2.1188e+01,  1.0000e+01,  1.0706e-02
       20419,  3.8729e+00,  2.0814e+01,  1.0000e+01,  1.0704e-02
       20420,  2.9329e+00,  2.0489e+01,  1.0000e+01,  1.0702e-02
       20421,  1.9719e+00,  2.0233e+01,  1.0000e+01,  1.0700e-02
       20422,  9.9235e-01,  2.0064e+01,  1.0000e+01,  1.0699e-02
       20424,  5.0000e+01,  4.0000e+01,  1.0000e+01,  1.0704e-02
       23635,  9.9008e+01,  2.0063e+01,  1.0000e+01,  1.0664e-02
       23636,  9.8028e+01,  2.0233e+01,  1.0000e+01,  1.0673e-02
       23637,  9.7067e+01,  2.0489e+01,  1.0000e+01,  1.0685e-02
       23638,  9.6127e+01,  2.0813e+01,  1.0000e+01,  1.0698e-02
       23639,  9.5207e+01,  2.1189e+01,  1.0000e+01,  1.0711e-02
       23640,  9.4303e+01,  2.1603e+01,  1.0000e+01,  1.0722e-02
