     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       35431,       20485, -2.5000e+01,  3.1474e-01,  1.0000e+01,  5.5812e+01, -2.4230e-02, -4.3840e-08,  5.5812e+01
       35431,       20903, -2.5000e+01,  0.0000e+00,  1.0000e+01,  1.3293e+00,  1.1020e-02,  1.2018e-08,  1.3294e+00
       35432,       20484, -2.5000e+01,  6.6095e-01,  1.0000e+01,  1.1273e+02, -8.5452e-02, -1.0705e-07,  1.1273e+02
       35432,       20485, -2.5000e+01,  3.1474e-01,  1.0000e+01,  5.5812e+01, -2.4230e-02, -4.3840e-08,  5.5812e+01
       35433,       20483, -2.5000e+01,  1.0418e+00,  1.0000e+01,  1.7183e+02, -1.6915e-01, -1.4901e-07,  1.7183e+02
       35433,       20484, -2.5000e+01,  6.6095e-01,  1.0000e+01,  1.1273e+02, -8.5452e-02, -1.0705e-07,  1.1273e+02
       35434,       20482, -2.5000e+01,  1.4607e+00,  1.0000e+01,  2.3275e+02, -2.6662e-01, -1.6495e-07,  2.3275e+02
       35434,       20483, -2.5000e+01,  1.0418e+00,  1.0000e+01,  1.7183e+02, -1.6915e-01, -1.4901e-07,  1.7183e+02
       35435,       20481, -2.5000e+01,  1.9215e+00,  1.0000e+01,  2.9499e+02, -3.7065e-01, -1.5434e-07,  2.9499e+02
       35435,       20482, -2.5000e+01,  1.4607e+00,  1.0000e+01,  2.3275e+02, -2.6662e-01, -1.6495e-07,  2.3275e+02
       35436,       20480, -2.5000e+01,  2.4284e+00,  1.0000e+01,  3.5772e+02, -4.7596e-01, -1.2180e-07,  3.5772e+02
       35436,       20481, -2.5000e+01,  1.9215e+00,  1.0000e+01,  2.9499e+02, -3.7065e-01, -1.5434e-07,  2.9499e+02
       35437,       20479, -2.5000e+01,  2.9860e+00,  1.0000e+01,  4.1978e+02, -5.7861e-01, -8.3869e-08,  4.1979e+02
       35437,       20480, -2.5000e+01,  2.4284e+00,  1.0000e+01,  3.5772e+02, -4.7596e-01, -1.2180e-07,  3.5772e+02
       35438,       20478, -2.5000e+01,  3.5993e+00,  1.0000e+01,  4.7957e+02, -6.7585e-01, -4.7834e-08,  4.7957e+02
       35438,       20479, -2.5000e+01,  2.9860e+00,  1.0000e+01,  4.1978e+02, -5.7861e-01, -8.3869e-08,  4.1979e+02
       35439,       20477, -2.5000e+01,  4.2740e+00,  1.0000e+01,  5.3514e+02, -7.6622e-01, -1.7872e-08,  5.3514e+02
       35439,       20478, -2.5000e+01,  3.5993e+00,  1.0000e+01,  4.7957e+02, -6.7585e-01, -4.7834e-08,  4.7957e+02
       35440,       20476, -2.5000e+01,  5.0161e+00,  1.0000e+01,  5.8436e+02, -8.4990e-01, -3.5889e-09,  5.8436e+02
       35440,       20477, -2.5000e+01,  4.2740e+00,  1.0000e+01,  5.3514e+02, -7.6622e-01, -1.7872e-08,  5.3514e+02
       35441,       20475, -2.5000e+01,  5.8325e+00,  1.0000e+01,  6.2529e+02, -9.2894e-01,  4.6789e-09,  6.2529e+02
       35441,       20476, -2.5000e+01,  5.0161e+00,  1.0000e+01,  5.8436e+02, -8.4990e-01, -3.5889e-09,  5.8436e+02
       35442,       20474, -2.5000e+01,  6.7304e+00,  1.0000e+01,  6.5660e+02, -1.0069e+00,  1.0349e-08,  6.5660e+02
       35442,       20475, -2.5000e+01,  5.8325e+00,  1.0000e+01,  6.2529e+02, -9.2894e-01,  4.6789e-09,  6.2529e+02
       35443,       20473, -2.5000e+01,  7.7182e+00,  1.0000e+01,  6.7798e+02, -1.0877e+00,  2.4697e-09,  6.7798e+02
       35443,       20474, -2.5000e+01,  6.7304e+00,  1.0000e+01,  6.5660e+02, -1.0069e+00,  1.0349e-08,  6.5660e+02
       35444,       20472, -2.5000e+01,  8.8048e+00,  1.0000e+01,  6.9011e+02, -1.1717e+00, -1.9188e-09,  6.9011e+02
       35444,       20473, -2.5000e+01,  7.7182e+00,  1.0000e+01,  6.7798e+02, -1.0877e+00,  2.4697e-09,  6.7798e+02
       35445,       20471, -2.5000e+01,  1.0000e+01,  1.0000e+01,  6.9384e+02, -1.2541e+00, -2.6217e-09,  6.9384e+02
       35445,       20472, -2.5000e+01,  8.8048e+00,  1.0000e+01,  6.9011e+02, -1.1717e+00, -1.9188e-09,  6.9011e+02
       35446,       20470, -2.5000e+01,  1.1195e+01,  1.0000e+01,  6.8921e+02, -1.3145e+00, -1.8208e-08,  6.8921e+02
       35446,       20471, -2.5000e+01,  1.0000e+01,  1.0000e+01,  6.9384e+02, -1.2541e+00, -2.6217e-09,  6.9384e+02
       35447,       20469, -2.5000e+01,  1.2282e+01,  1.0000e+01,  6.7609e+02, -1.3318e+00, -2.5674e-08,  6.7609e+02
       35447,       20470, -2.5000e+01,  1.1195e+01,  1.0000e+01,  6.8921e+02, -1.3145e+00, -1.8208e-08,  6.8921e+02
       35448,       20468, -2.5000e+01,  1.3270e+01,  1.0000e+01,  6.5357e+02, -1.3030e+00, -3.4174e-08,  6.5357e+02
       35448,       20469, -2.5000e+01,  1.2282e+01,  1.0000e+01,  6.7609e+02, -1.3318e+00, -2.5674e-08,  6.7609e+02
       35449,       20467, -2.5000e+01,  1.4168e+01,  1.0000e+01,  6.2104e+02, -1.2323e+00, -5.0201e-08,  6.2104e+02
       35449,       20468, -2.5000e+01,  1.3270e+01,  1.0000e+01,  6.5357e+02, -1.3030e+00, -3.4174e-08,  6.5357e+02
       35450,       20466, -2.5000e+01,  1.4984e+01,  1.0000e+01,  5.7889e+02, -1.1291e+00, -5.7156e-08,  5.7889e+02
       35450,       20467, -2.5000e+01,  1.4168e+01,  1.0000e+01,  6.2104e+02, -1.2323e+00, -5.0201e-08,  6.2104e+02
       35451,       20465, -2.5000e+01,  1.5726e+01,  1.0000e+01,  5.2852e+02, -1.0046e+00, -6.2224e-08,  5.2852e+02
       35451,       20466, -2.5000e+01,  1.4984e+01,  1.0000e+01,  5.7889e+02, -1.1291e+00, -5.7156e-08,  5.7889e+02
       35452,       20464, -2.5000e+01,  1.6401e+01,  1.0000e+01,  4.7195e+02, -8.6926e-01, -6.6887e-08,  4.7195e+02
